IPS 1,IPS 2,IPS 3,IPS 4,IPS 5,IPS 6,IPS 7,IPS 8,IPK,JENIS KELAMIN,STATUS MAHASISWA,STATUS NIKAH,RATA_RATA_IPS,TREND_IPS,JENIS KELAMIN_ENCODED,STATUS MAHASISWA_ENCODED,STATUS NIKAH_ENCODED
0.014277394912159659,1.1576370169126566,1.1027279066555278,0.923141993512037,1.008373238334449,1.1880914820820236,0.7917952200649677,-0.917591974629531,0.6703489695028093,0,0,0,0.6809696364482376,0.7810275122332886,0,0,0
-0.3497001390592723,1.2633229130946433,-0.2904416483280282,-0.5128430828513842,-0.7463413244747273,-0.2324209948298144,0.9240344076578919,0.0780434161715681,-0.07226292184241741,0,1,0,0.04057662566393834,1.110365993693476,0,1,0
1.615778544386462,-0.17400527498036752,0.8648696899510186,0.2283105049490913,0.21537723398799485,0.9829063465280915,0.3686298197676105,-0.28269404426361255,0.6703489695028093,0,0,0,0.5146337894912772,-0.5099793350906456,0,0,0
-0.7379428419621337,-0.8292578313086814,-0.018603686380017023,0.058462807744815125,-0.5101297487119534,-0.02723585927588235,0.39507765728619537,-0.917591974629531,0.05878623545379904,0,0,0,-0.5499156310332727,0.7942010514916963,0,0,0
1.906960571563608,0.9251280453122877,1.731353193660303,0.9849047924954097,1.2783293249204768,1.203874954047711,-0.041311661770454436,-0.917591974629531,1.412960860848035,1,1,0,0.8528500116370975,-1.0764415232021678,1,1,0
0.9848841521693121,1.1999113753854511,0.27022414818974455,1.3863629858873345,1.1770957924507162,0.9355559306310305,1.281080214158787,-0.917591974629531,0.4956167597745207,1,1,0,0.8306718987095022,0.7415068944580664,1,1,0
-0.7379428419621337,-0.6601603974175035,-1.411773241363574,-0.15770698869698965,-0.24017366212592595,-0.31133835465824955,0.1438232008596395,1.0664640577639635,-0.22515360535466938,0,1,0,-0.08971978778568074,0.5439038055819541,0,1,0
0.3539897599521634,1.453557526222218,-0.358401138815031,-0.6518093805639739,-1.0500419218840076,-0.5165234902121822,-0.821522868568707,-0.917591974629531,-0.5746180248112468,0,0,0,-0.7384295909178283,-1.0105738269101305,0,0,0
1.1062099968264567,-0.17400527498036752,0.35517351129849767,0.39815820215336684,0.6203113638670352,0.5725360754202274,0.40830157604548756,-0.917591974629531,0.4737752335584841,1,1,0,0.16255624676571004,-0.19381439288886618,1,1,0
-1.490163078836426,0.6926190737119184,-1.7006010759333352,-1.3775222686186062,-1.9442714587002228,-0.7690590416631752,-1.0331055687173856,0.1285466606324935,-1.6448528093970132,0,0,0,-1.2318926035568127,-0.22016147140568118,0,0,0
-0.3497001390592723,0.9674024037850819,-0.6132492281412911,0.8922605940203503,0.755289407160049,0.6356699632829752,0.8182430575835525,0.5253578671111925,0.5611413384226285,1,1,0,0.7502762393469713,1.0049776796262158,1,1,0
1.1062099968264567,1.6649293185861902,1.306606378116536,1.2165152886830584,1.31207383574373,1.566894809258514,1.6513499394189746,-0.917591974629531,1.4566439132801072,1,1,0,1.254828308449753,1.0444982974014378,1,1,0
0.30545942208930577,-0.32196552963514774,-0.34141126619327994,-0.08050348996777372,0.029782424460100602,0.714587323111411,-0.1338790930855011,-0.917591974629531,-0.22515360535466938,0,1,0,-0.33367902998922316,-0.2992027069561256,0,1,0
-0.5680866594421312,0.16418959280198805,-0.9870264258198066,-0.43563958412216824,-0.47638523788869996,-0.02723585927588235,0.6860038699906282,0.8860953275463733,-0.05042139562638081,1,1,0,0.11265549267862086,0.9918041403678081,1,1,0
0.40252009781502107,0.037366517383604685,0.16828491245924024,-1.238555970906017,-1.319998008470035,-0.9900276491827945,-0.9405381374023385,0.6191496068243394,-0.7930332869716076,0,0,0,-0.5000148769461845,-1.1554827587526126,0,0,0
1.2275358414836004,1.2421857338582456,1.238646887629533,1.5407699833457662,1.5651576669181304,1.124957594219275,-0.4777009808271042,-0.917591974629531,1.369277808415963,1,1,0,0.7779988805064652,-1.1423092194942053,1,1,0
-0.6894125040992759,0.43897292287515166,0.389153256541999,0.7224128968160748,0.8565229396298092,1.1091741222535885,-0.821522868568707,1.9683077088519159,1.3037532297678542,0,1,0,1.0857201973768427,-0.44411163879860815,0,1,0
0.7179672939235955,-0.300828350398751,-0.37539101143678133,-0.6518093805639739,-0.8981916231793674,0.2410831641407979,0.4347494135640723,-0.917591974629531,-0.09410444805845297,0,1,0,-0.5083316692940328,0.04330931376246897,0,1,0
-1.781345106013572,-1.252001416036625,-0.4433505019237841,-1.1304710726851144,-0.8981916231793674,-0.847976401491611,-0.014863824251869568,-0.5279955173595355,-1.0114485491319674,0,0,0,-1.151496944194282,0.9522835225925859,0,0,0
-0.1555787876078416,-0.7869834728358869,0.1343051672157389,-0.15770698869698965,-1.1344031989421415,-0.3429052985896238,-0.31901395571559515,-0.6867199999510152,-0.48725191994710243,0,1,0,-0.7107069497583355,-0.23333501066408838,0,1,0
-0.616616997304989,-1.8649796138921448,-0.9020770627110526,-1.0687082737017415,-0.62823553659334,-0.8164094575602369,-1.681077587922714,0.23676789876304782,-1.1424977064281838,0,1,0,-1.1681305288899777,-1.3399123083703177,0,1,0
-1.1019203759335656,-0.3642398881079421,-0.9190669353328038,0.25919190444077783,0.09727144610660748,-0.31133835465824955,0.3157341447304408,1.1891147943119253,0.05878623545379904,1,1,0,0.20136794438900107,0.9127629048173637,1,1,0
-0.10704844974498387,0.6292075360027263,0.4910924922725032,0.45992100113673984,0.1647604677531144,1.2827923138761461,0.7785713013056754,-0.917591974629531,0.7358735481509171,1,0,0,0.29008039609938036,0.8337216692669185,1,0,0
-0.2769046322649853,-0.27969117116235326,-0.9190669353328038,-0.3584360853929523,-1.1344031989421415,-0.5954408500406175,-1.5620623190890823,-0.917591974629531,0.3427260762622676,0,0,0,-1.2596152447163067,-1.405780004662355,0,0,0
0.06280773277501739,-0.08945655803477863,-0.4943201197890366,0.6915314973243883,-0.12206787424453931,0.9039889866996563,0.7653473825463828,1.2468327879815542,0.8232396530150614,1,1,0,0.8112660498978577,0.7283333551996585,1,1,0
-0.058518111882126266,0.7348934321847129,0.5930317280030073,0.6606500978327018,0.4009720435158883,0.6830203791800368,-0.37190963075276484,1.2468327879815542,0.8013981267990249,1,1,0,0.8861171810284899,-0.3387233247313484,1,1,0
0.111338070637875,0.3544242059295628,-0.8680973174675513,0.19742910545740475,0.24912174481124832,-0.39025571448668545,-1.1785686750696023,-0.917591974629531,0.582982864638665,0,1,0,-0.6802120444828927,-1.2345239943030577,0,1,0
-0.7379428419621337,0.5446588190571373,-0.37539101143678133,0.33639540316999383,0.7890339179833025,0.32000052396923384,0.8579148138614301,-0.917591974629531,-5.263279327690051e-18,1,1,0,-0.006551864307201066,1.2552749255359588,1,1,0
-0.44676081478498764,-1.2942757745094196,-2.465145343912116,0.33639540316999383,0.6540558746902887,0.32000052396923384,1.0562735952508164,-0.917591974629531,0.036944709237763475,0,0,0,-0.5360543104535267,1.294795543311181,0,0,0
0.8635583075121684,0.8828536868394931,1.306606378116536,1.0775489909704692,0.5865668530437819,1.124957594219275,-0.4777009808271042,-0.917591974629531,1.0853379676074943,1,1,0,0.45641624305634065,-0.9447061306180929,1,1,0
0.47531560460930705,0.2276011305111793,-1.0719757889285597,-0.20402908793451976,0.3672275326926349,0.9039889866996563,0.9372583264171847,0.5253578671111925,0.3427260762622676,0,0,1,0.48413888421583356,0.6756391981660291,0,0,1
-4.304922674882169,-2.0552142270197193,-3.7223959179216664,-1.6708955637896277,-1.4718483071746753,-2.1737880466093262,-1.363703537699696,-0.28269404426361255,-1.4482790734526891,0,0,0,-2.69287579266212,0.9786306011094007,0,0,0
0.5966414492664518,1.1999113753854511,1.1876772697642817,1.617973482074983,0.6540558746902887,1.2985757858418334,0.0909275258224698,1.6075702484167351,0.2553599713981233,1,1,0,1.6762124540740537,-0.23333501066408838,1,1,0
-1.271776558453567,-0.34310270887154537,0.23624440294624305,-0.6209279810722873,-0.8981916231793674,0.3989178837976689,-1.1124490812731402,-0.917591974629531,-0.509093446163138,1,0,0,-0.9324880790342835,-0.41776456028179343,1,0,0
1.4459223618664607,0.6714818944755208,1.4425253590905416,0.5371244998659558,1.851986008915784,1.1407410661849624,-0.2528943619191332,-0.917591974629531,1.5003269657121796,1,1,0,0.6781973723322888,-1.0369209054269457,1,1,0
0.7664976317864531,-0.23741681268955878,0.5590519827595061,-0.5746058818347572,0.3672275326926349,-0.6427912659376783,-1.0331055687173856,-0.917591974629531,-0.39988581508295806,0,1,0,-0.5831828004246642,-1.4453006224375775,0,1,0
-0.2769046322649853,-0.8926693690178725,0.35517351129849767,-0.04962209047608717,-0.05457885259803251,-0.02723585927588235,0.46119725108265713,-0.917591974629531,-0.006738343194308571,1,1,0,-0.375262991728464,0.6097715018739907,1,1,0
1.1062099968264567,0.43897292287515166,0.9837987983032731,1.4172443853790209,0.6878003855135422,0.5251856595231659,0.06447968830388494,1.9683077088519159,1.0198133889593854,0,1,0,1.568094153552029,-0.5363264136074607,0,1,0
-2.1210574710535757,-0.6601603974175035,-1.2928441330113183,-0.018740690984400718,-0.2907904283608065,0.08324844448392761,0.3818537385269027,0.8860953275463733,-4.243994429105305,0,1,0,-0.16179865480036426,1.5319192499625154,0,1,0
